Volume m3,Ground Surface m2,Amount Buildings,Surface Build %,Inset 1,Inset 2,Inset 3,Inset 4,Inset 5,Inset 6,Inset 7,Inset 8,Inset 9,Height 1,Height 2,Height 3,Height 4,Height 5,Height 6,Height 7,Height 8,Height 9,Roof 1,Roof 2,Roof 3,Roof 4,Roof 5,Roof 6,Roof 7,Roof 8,Roof 9
1468.53,151.38,3,9.5,0.0,0.0,0.0,0.0,0.33,0.0,0.65,0.0,0.57,0.0,0.0,0.0,0.0,6.16,0.0,12.98,0.0,6.66,0,0,0,0,0,0,0,0,0
1063.79,159.9,4,10.0,0.54,0.0,0.0,0.42,0.51,0.42,0.0,0.0,0.0,2.49,0.0,0.0,10.04,4.78,12.87,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0
2111.83,235.48,3,14.7,0.0,0.82,0.0,0.7,0.0,0.0,0.39,0.0,0.0,0.0,10.17,0.0,9.42,0.0,0.0,2.19,0.0,0.0,0,0,0,0,0,0,0,0,0
3548.56,488.31,7,30.5,0.5,0.71,0.0,0.67,0.7,0.56,0.0,0.73,0.45,7.55,12.82,0.0,5.25,7.4,3.94,0.0,4.49,10.01,1,0,0,0,0,0,0,0,1
2336.43,257.67,4,16.1,0.58,0.84,0.45,0.0,0.0,0.0,0.46,0.0,0.0,6.29,13.85,2.98,0.0,0.0,0.0,3.12,0.0,0.0,1,0,1,0,0,0,0,0,0
1764.04,348.79,5,21.8,0.51,0.89,0.0,0.82,0.0,0.0,0.36,0.32,0.0,7.01,4.59,0.0,3.38,0.0,0.0,6.18,13.52,0.0,0,1,0,1,0,0,0,0,0
291.16,117.97,2,7.4,0.0,0.43,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0
2828.17,281.83,4,17.6,0.75,0.0,0.0,0.35,0.43,0.84,0.0,0.0,0.0,12.65,0.0,0.0,10.25,5.15,9.23,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0
5765.62,624.53,7,39.0,0.83,0.84,0.85,0.71,0.46,0.66,0.0,0.49,0.0,8.51,7.38,6.45,10.32,11.23,13.43,0.0,13.29,0.0,0,1,1,1,0,0,0,1,0
3590.46,297.85,3,18.6,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.86,0.64,0.0,0.0,0.0,12.84,0.0,0.0,0.0,11.32,12.41,0,0,0,0,0,0,0,1,0
6746.5,771.05,8,48.2,0.82,0.81,0.54,0.0,0.85,0.62,0.58,0.77,0.82,7.08,9.05,13.46,0.0,10.44,3.28,10.3,10.18,7.36,0,1,1,0,0,1,0,1,0
2695.59,381.93,6,23.9,0.55,0.0,0.87,0.34,0.0,0.36,0.72,0.0,0.57,9.12,0.0,3.68,2.15,0.0,3.21,11.63,0.0,9.11,1,0,1,1,0,1,1,0,1
1030.73,93.29,2,5.8,0.66,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,10.51,0.0,0.0,13.52,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
3259.66,317.11,5,19.8,0.73,0.31,0.72,0.0,0.0,0.0,0.0,0.4,0.69,9.09,7.71,13.8,0.0,0.0,0.0,0.0,11.66,7.83,0,0,1,0,0,0,0,0,0
2346.72,217.07,2,13.6,0.65,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,13.68,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0
1258.48,234.84,2,14.7,0.0,0.0,0.88,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,10.03,0.0,0.0,0,0,1,0,0,0,1,0,0
3414.47,402.71,6,25.2,0.0,0.0,0.31,0.61,0.81,0.0,0.7,0.41,0.69,0.0,0.0,6.34,9.54,11.98,0.0,9.89,2.3,3.93,0,0,1,1,0,0,0,0,1
313.07,47.48,1,3.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
2896.0,275.75,4,17.2,0.0,0.0,0.0,0.83,0.44,0.0,0.0,0.56,0.6,0.0,0.0,0.0,11.76,6.57,0.0,0.0,7.48,12.88,0,0,0,1,1,0,0,0,1
592.47,55.49,1,3.5,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
3349.01,364.97,6,22.8,0.73,0.39,0.0,0.36,0.0,0.86,0.58,0.0,0.39,7.63,7.34,0.0,10.53,0.0,9.93,13.33,0.0,2.37,1,0,0,1,0,0,0,0,1
4500.07,598.53,7,37.4,0.0,0.57,0.68,0.73,0.84,0.7,0.87,0.0,0.32,0.0,3.75,7.85,12.18,9.87,3.58,5.17,0.0,13.39,0,0,1,1,0,1,1,0,0
1604.87,288.17,3,18.0,0.0,0.0,0.0,0.81,0.0,0.0,0.46,0.0,0.87,0.0,0.0,0.0,2.19,0.0,0.0,13.25,0.0,6.36,0,0,0,0,0,0,0,0,1
3951.82,450.53,6,28.2,0.0,0.44,0.8,0.0,0.7,0.43,0.86,0.0,0.52,0.0,5.99,13.47,0.0,8.02,9.19,5.8,0.0,8.76,0,1,0,0,0,0,0,0,1
2901.99,413.04,6,25.8,0.0,0.0,0.87,0.44,0.6,0.0,0.49,0.6,0.64,0.0,0.0,4.18,11.39,6.46,0.0,4.27,6.78,12.63,0,0,1,1,1,0,1,1,0
4393.43,552.89,8,34.6,0.83,0.0,0.41,0.77,0.52,0.49,0.41,0.54,0.83,4.21,0.0,12.81,13.17,7.54,4.25,13.29,9.14,5.62,1,0,0,0,0,0,1,0,0
3606.07,341.62,5,21.4,0.0,0.69,0.84,0.0,0.58,0.41,0.0,0.0,0.48,0.0,9.59,11.32,0.0,13.1,12.47,0.0,0.0,5.15,0,0,1,0,1,1,0,0,1
2071.85,271.69,3,17.0,0.8,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.46,7.06,0.0,0.0,0.0,0.0,7.88,0.0,0.0,8.55,0,0,0,0,0,0,0,0,0
4330.34,460.26,5,28.8,0.0,0.73,0.0,0.67,0.86,0.0,0.69,0.0,0.63,0.0,8.55,0.0,2.69,13.82,0.0,7.39,0.0,12.28,0,0,0,0,1,0,0,0,0
2938.14,410.19,5,25.6,0.0,0.63,0.0,0.0,0.89,0.52,0.0,0.43,0.81,0.0,6.53,0.0,0.0,9.68,10.64,0.0,10.37,2.19,0,0,0,0,0,0,0,1,0
2418.72,367.31,4,23.0,0.0,0.53,0.9,0.0,0.68,0.0,0.0,0.72,0.0,0.0,7.29,4.25,0.0,12.37,0.0,0.0,4.61,0.0,0,1,1,0,1,0,0,1,0
5178.48,540.27,6,33.8,0.88,0.0,0.0,0.0,0.82,0.9,0.71,0.43,0.3,12.1,0.0,0.0,0.0,11.33,10.62,2.74,7.97,7.24,0,0,0,0,1,1,1,0,1
4450.07,534.05,9,33.4,0.8,0.38,0.43,0.35,0.77,0.73,0.34,0.6,0.56,11.27,2.81,5.94,8.57,10.19,9.37,9.76,5.12,4.01,0,0,1,0,0,1,0,1,1
2432.59,230.11,3,14.4,0.76,0.0,0.0,0.0,0.71,0.0,0.0,0.46,0.0,9.09,0.0,0.0,0.0,13.25,0.0,0.0,8.24,0.0,0,0,0,0,1,0,0,1,0
2219.4,418.7,4,26.2,0.0,0.63,0.0,0.73,0.86,0.83,0.0,0.0,0.0,0.0,3.28,0.0,5.65,7.98,3.31,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0
1661.9,251.73,3,15.7,0.0,0.0,0.59,0.0,0.6,0.0,0.0,0.84,0.0,0.0,0.0,8.83,0.0,4.12,0.0,0.0,6.76,0.0,0,0,0,0,0,0,0,1,0
2597.89,407.8,6,25.5,0.0,0.7,0.0,0.89,0.41,0.0,0.53,0.54,0.53,0.0,4.7,0.0,4.01,10.94,0.0,13.39,8.31,4.34,0,1,0,1,0,0,0,0,1
3001.41,477.44,7,29.8,0.67,0.44,0.45,0.4,0.75,0.0,0.87,0.62,0.0,8.74,13.55,10.08,12.27,2.94,0.0,3.78,5.18,0.0,0,1,1,0,0,0,1,1,0
1760.08,177.55,4,11.1,0.64,0.0,0.0,0.0,0.35,0.51,0.0,0.46,0.0,10.39,0.0,0.0,0.0,5.17,11.64,0.0,9.57,0.0,1,0,0,0,1,1,0,0,0
3129.11,386.24,6,24.1,0.72,0.67,0.0,0.76,0.46,0.0,0.53,0.0,0.36,8.66,13.4,0.0,6.9,6.99,0.0,4.49,0.0,2.6,1,1,0,1,1,0,1,0,0
982.08,135.06,3,8.4,0.63,0.0,0.51,0.0,0.0,0.0,0.0,0.32,0.0,9.5,0.0,5.42,0.0,0.0,0.0,0.0,3.17,0.0,1,0,0,0,0,0,0,0,0
4428.73,530.27,9,33.1,0.67,0.88,0.47,0.54,0.46,0.53,0.38,0.36,0.68,9.74,13.4,10.73,2.61,5.45,2.09,3.76,3.56,8.87,0,1,1,1,1,0,1,0,1
4159.31,516.46,9,32.3,0.69,0.87,0.74,0.33,0.47,0.3,0.39,0.38,0.64,5.11,6.5,6.95,11.62,12.43,2.48,11.8,5.56,13.14,0,0,0,1,1,1,1,0,1
4598.08,566.15,7,35.4,0.46,0.0,0.0,0.78,0.82,0.32,0.79,0.48,0.86,11.69,0.0,0.0,10.15,8.34,7.43,7.41,13.35,4.31,0,0,0,1,1,1,1,0,0
5657.72,526.29,7,32.9,0.78,0.0,0.52,0.71,0.0,0.57,0.57,0.87,0.42,11.45,0.0,5.96,6.37,0.0,12.15,13.82,13.8,6.64,0,0,1,0,0,0,1,0,1
5570.06,723.35,8,45.2,0.77,0.72,0.5,0.52,0.44,0.81,0.89,0.89,0.0,2.52,11.08,10.12,12.37,2.59,8.13,9.37,6.29,0.0,1,1,0,1,1,0,0,0,0
5651.78,538.92,8,33.7,0.33,0.75,0.71,0.82,0.33,0.61,0.67,0.51,0.0,5.73,13.36,7.77,13.84,4.04,11.42,5.99,11.81,0.0,1,1,1,0,1,0,1,1,0
1321.51,258.54,3,16.2,0.0,0.0,0.59,0.0,0.0,0.77,0.0,0.0,0.72,0.0,0.0,10.02,0.0,0.0,3.99,0.0,0.0,3.1,0,0,0,0,0,0,0,0,0
6362.55,589.24,7,36.8,0.49,0.74,0.7,0.88,0.86,0.0,0.62,0.38,0.0,13.14,12.72,4.71,13.97,10.06,0.0,11.17,6.25,0.0,0,1,1,0,0,0,1,1,0
5680.59,595.11,7,37.2,0.0,0.0,0.44,0.9,0.7,0.71,0.76,0.51,0.72,0.0,0.0,4.09,13.63,4.71,12.43,5.38,10.71,11.03,0,0,0,1,1,0,1,0,1
6705.78,700.98,9,43.8,0.45,0.78,0.4,0.88,0.44,0.82,0.47,0.74,0.75,5.83,13.11,13.26,12.52,11.5,6.55,5.82,11.13,4.84,0,0,0,0,0,1,1,1,1
242.65,34.71,1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,0,0,0,0,0,0,0,0,0
1546.52,178.52,3,11.2,0.5,0.48,0.0,0.72,0.0,0.0,0.0,0.0,0.0,7.37,3.67,0.0,11.48,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0
4244.33,371.12,7,23.2,0.57,0.38,0.0,0.77,0.35,0.31,0.0,0.6,0.66,13.95,9.48,0.0,12.67,6.64,10.28,0.0,7.62,13.35,0,1,0,0,1,1,0,0,1
866.2,133.74,1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,0,0,0,0,0,0,0,0,1
5665.14,572.17,9,35.8,0.73,0.61,0.53,0.61,0.63,0.61,0.67,0.4,0.52,10.46,10.41,5.16,10.53,5.99,8.43,13.06,11.65,13.71,1,0,1,0,1,0,0,0,0
5478.59,584.46,7,36.5,0.0,0.72,0.46,0.73,0.5,0.62,0.0,0.78,0.89,0.0,10.59,13.9,3.3,10.17,11.63,0.0,6.81,12.09,0,1,0,0,1,1,0,1,0
1747.04,226.64,3,14.2,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.8,4.3,0.0,0.0,0.0,0.0,0.0,0.0,6.82,9.87,0,0,0,0,0,0,0,0,1
2638.91,273.53,4,17.1,0.42,0.0,0.63,0.82,0.0,0.0,0.0,0.54,0.0,7.63,0.0,4.4,13.79,0.0,0.0,0.0,8.31,0.0,1,0,1,1,0,0,0,1,0
2023.79,389.51,6,24.3,0.58,0.0,0.42,0.89,0.34,0.0,0.62,0.62,0.0,2.81,0.0,6.42,7.8,7.57,0.0,2.79,3.04,0.0,1,0,1,1,0,0,0,1,0
2271.74,372.06,8,23.3,0.34,0.5,0.52,0.59,0.0,0.32,0.34,0.35,0.87,8.35,3.96,13.9,2.31,0.0,3.68,2.59,13.87,5.03,1,1,1,0,0,1,0,1,0
4428.44,495.87,8,31.0,0.0,0.4,0.9,0.32,0.69,0.38,0.33,0.89,0.45,0.0,12.28,9.39,3.6,4.81,12.0,2.19,10.76,10.86,0,0,1,0,0,1,1,0,0
484.51,79.73,1,5.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
128.14,24.48,1,1.5,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
1164.04,107.88,2,6.7,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0,6.01,0,0,0,0,1,0,0,0,0
3420.36,440.14,5,27.5,0.53,0.89,0.74,0.32,0.0,0.0,0.87,0.0,0.0,6.9,7.86,5.01,5.97,0.0,0.0,10.2,0.0,0.0,0,1,1,1,0,0,1,0,0
1394.42,196.41,3,12.3,0.0,0.59,0.0,0.5,0.0,0.0,0.71,0.0,0.0,0.0,6.93,0.0,9.0,0.0,0.0,6.28,0.0,0.0,0,0,0,0,0,0,0,0,0
853.96,75.16,1,4.7,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
1602.78,135.78,2,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,10.65,0,0,0,0,0,0,0,1,1
6443.07,702.14,9,43.9,0.56,0.88,0.67,0.5,0.71,0.43,0.33,0.9,0.73,8.01,8.53,5.31,13.27,13.29,8.25,11.08,8.55,9.08,0,1,1,0,0,1,1,1,0
6426.13,552.16,7,34.5,0.6,0.63,0.47,0.86,0.0,0.0,0.75,0.63,0.65,11.44,9.87,13.15,12.35,0.0,0.0,10.15,11.81,13.24,0,1,1,0,0,0,0,0,1
1357.22,118.8,1,7.4,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3161.05,310.62,4,19.4,0.41,0.0,0.0,0.77,0.0,0.46,0.0,0.0,0.87,13.45,0.0,0.0,13.32,0.0,12.08,0.0,0.0,6.46,1,0,0,1,0,0,0,0,1
2323.71,230.0,3,14.4,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.52,0.52,0.0,0.0,0.0,13.07,0.0,0.0,0.0,5.14,6.87,0,0,0,1,0,0,0,0,0
1135.88,212.53,4,13.3,0.0,0.0,0.0,0.0,0.0,0.65,0.52,0.46,0.54,0.0,0.0,0.0,0.0,0.0,3.72,5.93,4.87,7.47,0,0,0,0,0,1,1,1,0
2798.8,403.04,8,25.2,0.0,0.73,0.76,0.33,0.35,0.39,0.5,0.44,0.57,0.0,6.7,6.97,3.08,5.41,11.49,3.15,6.77,10.08,0,1,1,1,0,0,1,1,0
1831.0,217.6,5,13.6,0.0,0.53,0.55,0.35,0.47,0.0,0.0,0.54,0.0,0.0,10.98,8.37,6.49,12.58,0.0,0.0,3.59,0.0,0,0,0,1,0,0,0,0,0
2923.04,303.89,4,19.0,0.6,0.0,0.62,0.52,0.83,0.0,0.0,0.0,0.0,11.23,0.0,4.23,12.47,10.62,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0
1118.73,95.03,1,5.9,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
538.37,106.81,2,6.7,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,4.61,0,0,0,1,0,0,0,0,1
586.93,84.04,1,5.3,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
1623.06,266.11,4,16.6,0.0,0.55,0.0,0.5,0.0,0.0,0.0,0.85,0.47,0.0,11.77,0.0,5.12,0.0,0.0,0.0,4.93,3.32,0,1,0,1,0,0,0,1,0
388.31,138.55,1,8.7,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3757.68,363.05,7,22.7,0.5,0.82,0.42,0.33,0.0,0.34,0.0,0.65,0.54,3.96,13.97,12.9,10.95,0.0,11.62,0.0,6.63,10.53,1,0,1,1,0,1,0,1,0
2316.83,312.38,3,19.5,0.0,0.0,0.85,0.75,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.45,7.23,13.48,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0
2445.48,267.73,3,16.7,0.0,0.89,0.0,0.0,0.0,0.0,0.44,0.72,0.0,0.0,8.01,0.0,0.0,0.0,0.0,13.87,9.07,0.0,0,0,0,0,0,0,1,1,0
234.49,54.62,1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0,0,0,0,0,0,0,0,0
1971.3,374.19,8,23.4,0.0,0.34,0.82,0.37,0.34,0.7,0.49,0.4,0.41,0.0,4.13,2.7,3.92,7.86,5.3,5.14,10.26,11.02,0,1,1,1,1,1,0,0,0
1852.96,267.26,6,16.7,0.0,0.41,0.34,0.4,0.59,0.0,0.46,0.71,0.0,0.0,5.79,4.35,5.03,3.19,0.0,13.5,8.36,0.0,0,1,0,0,0,0,1,1,0
1711.68,253.23,5,15.8,0.65,0.49,0.42,0.45,0.0,0.0,0.0,0.62,0.0,7.74,5.78,10.4,4.21,0.0,0.0,0.0,5.99,0.0,0,1,0,1,0,0,0,0,0
1905.39,192.78,4,12.0,0.0,0.0,0.72,0.41,0.0,0.38,0.0,0.5,0.0,0.0,0.0,12.28,13.03,0.0,3.17,0.0,6.76,0.0,0,0,0,1,0,1,0,0,0
6551.01,669.0,7,41.8,0.4,0.75,0.81,0.85,0.0,0.0,0.88,0.54,0.77,9.77,8.91,12.4,13.02,0.0,0.0,6.94,9.33,7.73,0,1,1,0,0,0,0,0,0
358.3,74.06,1,4.6,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2011.29,286.21,6,17.9,0.0,0.44,0.5,0.52,0.0,0.47,0.0,0.33,0.75,0.0,5.33,13.97,2.64,0.0,10.11,0.0,3.79,6.13,0,0,1,1,0,1,0,1,0
1072.81,84.25,2,5.3,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,12.91,0.0,0.0,0.0,0.0,0.0,0.0,12.59,0,1,0,0,0,0,0,0,0
2241.28,364.94,5,22.8,0.0,0.85,0.34,0.0,0.66,0.0,0.0,0.32,0.83,0.0,10.45,8.63,0.0,2.7,0.0,0.0,9.99,2.86,0,0,1,0,0,0,0,0,1
737.29,90.78,2,5.7,0.0,0.0,0.0,0.52,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,7.93,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
6312.02,657.56,8,41.1,0.78,0.52,0.8,0.0,0.78,0.6,0.87,0.55,0.4,6.67,6.12,13.41,0.0,13.03,6.45,7.54,13.13,8.15,0,0,1,0,0,1,1,0,1
2268.37,409.14,6,25.6,0.53,0.51,0.0,0.66,0.85,0.52,0.58,0.0,0.0,3.92,8.73,0.0,5.32,3.24,6.39,9.09,0.0,0.0,0,0,0,1,1,1,1,0,0
2054.46,286.68,7,17.9,0.4,0.64,0.47,0.47,0.36,0.52,0.0,0.46,0.0,11.95,9.72,5.33,2.61,11.39,5.04,0.0,5.41,0.0,0,1,0,1,0,0,0,1,0
2656.39,375.95,8,23.5,0.8,0.69,0.47,0.33,0.0,0.45,0.38,0.47,0.33,3.82,7.87,9.95,8.73,0.0,7.04,5.96,12.25,6.15,0,1,1,1,0,1,0,1,1
615.68,44.12,1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,0.0,0.0,0,0,0,0,0,0,1,0,0
1332.44,296.17,3,18.5,0.0,0.0,0.62,0.0,0.0,0.73,0.0,0.87,0.0,0.0,0.0,6.49,0.0,0.0,5.96,0.0,2.47,0.0,0,0,0,0,0,0,0,0,0
2520.18,332.91,4,20.8,0.0,0.87,0.52,0.77,0.0,0.5,0.0,0.0,0.0,0.0,13.21,3.49,2.03,0.0,8.39,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0
4927.31,482.86,6,30.2,0.88,0.0,0.37,0.0,0.64,0.0,0.84,0.66,0.51,11.36,0.0,6.55,0.0,6.89,0.0,12.92,6.43,12.89,1,0,0,0,1,0,0,1,0
4931.59,571.93,8,35.7,0.77,0.0,0.53,0.48,0.54,0.34,0.85,0.52,0.84,13.93,0.0,9.16,5.27,2.52,8.33,12.35,12.32,2.56,1,0,0,1,0,1,0,0,0
2151.84,361.93,5,22.6,0.0,0.0,0.0,0.46,0.33,0.62,0.82,0.82,0.0,0.0,0.0,0.0,6.53,2.76,12.36,5.16,3.38,0.0,0,0,0,0,0,0,0,0,0
1298.09,168.31,2,10.5,0.0,0.0,0.0,0.53,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,5.54,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0
6857.48,713.74,8,44.6,0.73,0.74,0.79,0.85,0.6,0.48,0.0,0.71,0.71,3.02,8.93,12.86,12.83,3.21,3.8,0.0,13.26,12.27,0,1,0,1,1,1,0,1,1
5012.0,737.82,9,46.1,0.35,0.65,0.84,0.84,0.36,0.39,0.71,0.86,0.81,10.4,5.87,4.51,5.78,10.86,7.7,8.86,8.96,5.23,0,1,1,0,0,0,1,0,1
2569.52,216.1,4,13.5,0.0,0.49,0.43,0.49,0.74,0.0,0.0,0.0,0.0,0.0,7.71,10.59,13.12,13.63,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0
1772.38,199.53,3,12.5,0.32,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.7,11.32,0.0,13.27,0.0,0.0,0.0,0.0,0.0,3.57,1,0,1,0,0,0,0,0,0
3391.44,472.99,4,29.6,0.77,0.0,0.0,0.0,0.72,0.89,0.0,0.88,0.0,4.66,0.0,0.0,0.0,7.84,3.18,0.0,12.68,0.0,1,0,0,0,0,1,0,0,0
3093.08,318.32,5,19.9,0.43,0.0,0.0,0.0,0.0,0.36,0.46,0.83,0.75,7.17,0.0,0.0,0.0,0.0,11.41,12.28,8.73,10.42,0,0,0,0,0,0,0,0,0
3484.27,497.75,6,31.1,0.56,0.69,0.49,0.0,0.0,0.77,0.81,0.0,0.72,3.52,7.35,12.43,0.0,0.0,3.6,10.79,0.0,5.35,1,1,1,0,0,0,1,0,0
1682.58,132.7,2,8.3,0.0,0.0,0.0,0.0,0.45,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,10.47,0.0,13.48,0.0,0.0,0,0,0,0,0,0,1,0,0
4563.31,430.39,6,26.9,0.45,0.59,0.0,0.6,0.72,0.48,0.87,0.0,0.0,12.15,10.65,0.0,12.33,10.35,9.2,9.96,0.0,0.0,1,0,0,0,1,1,1,0,0
6160.5,711.92,8,44.5,0.81,0.73,0.57,0.82,0.0,0.66,0.7,0.61,0.73,11.55,9.41,8.67,12.89,0.0,7.22,7.17,7.53,2.33,1,1,1,0,0,0,0,0,0
1658.3,286.24,4,17.9,0.78,0.0,0.0,0.0,0.76,0.0,0.0,0.58,0.32,5.16,0.0,0.0,0.0,3.16,0.0,0.0,9.19,13.41,1,0,0,0,1,0,0,0,1
4536.85,564.32,8,35.3,0.0,0.57,0.71,0.43,0.36,0.86,0.32,0.66,0.87,0.0,2.28,9.06,4.45,4.24,11.18,10.5,2.99,10.84,0,1,0,0,1,1,0,1,1
189.57,17.52,1,1.1,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
5287.86,629.88,9,39.4,0.34,0.74,0.72,0.53,0.65,0.82,0.58,0.69,0.4,11.3,11.09,6.76,4.79,8.03,6.7,6.63,12.67,7.66,1,0,0,1,0,1,0,1,0
3790.04,525.79,7,32.9,0.76,0.75,0.54,0.44,0.0,0.53,0.0,0.83,0.58,2.93,8.84,4.14,9.88,0.0,4.73,0.0,13.55,2.06,0,1,0,1,0,0,0,0,0
560.38,64.98,2,4.1,0.0,0.0,0.0,0.0,0.42,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,12.01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3876.06,340.94,5,21.3,0.35,0.0,0.69,0.0,0.0,0.8,0.57,0.0,0.59,4.67,0.0,12.16,0.0,0.0,11.74,9.93,0.0,13.34,0,0,1,0,0,1,1,0,1
919.44,243.68,2,15.2,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,3.54,0,0,0,0,0,1,0,0,0
555.64,46.43,1,2.9,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
299.28,96.3,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,4.79,0,0,0,0,0,0,0,0,1
966.94,105.72,2,6.6,0.47,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0
2545.25,269.82,3,16.9,0.0,0.0,0.63,0.0,0.0,0.0,0.73,0.0,0.77,0.0,0.0,12.01,0.0,0.0,0.0,6.29,0.0,10.56,0,0,0,0,0,0,1,0,1
553.67,113.85,1,7.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
